jahr,gemeinde_bfs_nr,gemeinde,stadtkreis_bfs_nr,stadtkreis,quartier_bfs_nr,quartier,staatenkleingruppe,region,anzahl,anzahl_ist_kleingruppe
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Mazedonien,Südosteuropa,83,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Österreich,"Nord-, Mittel- und Westeuropa",30,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Osteuropa und Russland,Osteuropa,60,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Portugal,Südeuropa,72,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Schweiz,"Nord-, Mittel- und Westeuropa",3704,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Serbien,Südosteuropa,53,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Spanien,Südeuropa,57,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Türkei,Osteuropa,97,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",98,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,übriges Südosteuropa,Südosteuropa,38,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,unbekannt,unbekannt,4,false
2022,230,Winterthur,6,Wülflingen,620,Oberfeld,Westeuropa,"Nord-, Mittel- und Westeuropa",52,false
2022,230,Winterthur,3,Seen,350,Oberseen,Afrika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Amerika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Asien,übrige Kontinente,24,false
2022,230,Winterthur,3,Seen,350,Oberseen,Australien und Ozeanien,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Deutschland,"Nord-, Mittel- und Westeuropa",119,false
2022,230,Winterthur,3,Seen,350,Oberseen,Italien,Südeuropa,46,false
2022,230,Winterthur,3,Seen,350,Oberseen,Kosovo,Südosteuropa,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Mazedonien,Südosteuropa,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,350,Oberseen,Österreich,"Nord-, Mittel- und Westeuropa",21,false
2022,230,Winterthur,3,Seen,350,Oberseen,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Schweiz,"Nord-, Mittel- und Westeuropa",2379,false
2022,230,Winterthur,3,Seen,350,Oberseen,Serbien,Südosteuropa,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Spanien,Südeuropa,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Türkei,Osteuropa,29,false
2022,230,Winterthur,3,Seen,350,Oberseen,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,350,Oberseen,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,3,Seen,350,Oberseen,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Afrika,übrige Kontinente,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Amerika,übrige Kontinente,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Asien,übrige Kontinente,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Italien,Südeuropa,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Portugal,Südeuropa,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Schweiz,"Nord-, Mittel- und Westeuropa",346,false
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Spanien,Südeuropa,,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Italien,Südeuropa,,true
2022,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Schweiz,"Nord-, Mittel- und Westeuropa",79,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Afrika,übrige Kontinente,87,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Amerika,übrige Kontinente,24,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Asien,übrige Kontinente,101,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Australien und Ozeanien,übrige Kontinente,,true
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Deutschland,"Nord-, Mittel- und Westeuropa",233,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Italien,Südeuropa,129,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Kosovo,Südosteuropa,30,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Mazedonien,Südosteuropa,43,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Österreich,"Nord-, Mittel- und Westeuropa",31,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Osteuropa und Russland,Osteuropa,28,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Portugal,Südeuropa,46,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Schweiz,"Nord-, Mittel- und Westeuropa",4588,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Serbien,Südosteuropa,63,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Spanien,Südeuropa,37,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Türkei,Osteuropa,57,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",38,false
2022,230,Winterthur,5,Veltheim,510,Rosenberg,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,5,Veltheim,510,Rosenberg,Westeuropa,"Nord-, Mittel- und Westeuropa",41,false
2022,230,Winterthur,4,Töss,440,Rossberg,Amerika,übrige Kontinente,,true
2022,230,Winterthur,4,Töss,440,Rossberg,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,4,Töss,440,Rossberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,4,Töss,440,Rossberg,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,4,Töss,440,Rossberg,Portugal,Südeuropa,,true
2022,230,Winterthur,4,Töss,440,Rossberg,Schweiz,"Nord-, Mittel- und Westeuropa",30,false
2022,230,Winterthur,4,Töss,440,Rossberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,4,Töss,440,Rossberg,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,4,Töss,440,Rossberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,4,Töss,410,Schlosstal,Afrika,übrige Kontinente,53,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Amerika,übrige Kontinente,24,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Asien,übrige Kontinente,113,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Australien und Ozeanien,übrige Kontinente,,true
2022,230,Winterthur,4,Töss,410,Schlosstal,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,4,Töss,410,Schlosstal,Deutschland,"Nord-, Mittel- und Westeuropa",126,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Italien,Südeuropa,176,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Kosovo,Südosteuropa,75,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Mazedonien,Südosteuropa,140,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,4,Töss,410,Schlosstal,Österreich,"Nord-, Mittel- und Westeuropa",27,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Osteuropa und Russland,Osteuropa,32,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Portugal,Südeuropa,23,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Schweiz,"Nord-, Mittel- und Westeuropa",2242,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Serbien,Südosteuropa,91,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Spanien,Südeuropa,22,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Türkei,Osteuropa,89,false
2022,230,Winterthur,4,Töss,410,Schlosstal,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",68,false
2022,230,Winterthur,4,Töss,410,Schlosstal,übriges Südosteuropa,Südosteuropa,45,false
2022,230,Winterthur,4,Töss,410,Schlosstal,unbekannt,unbekannt,4,false
2022,230,Winterthur,4,Töss,410,Schlosstal,Westeuropa,"Nord-, Mittel- und Westeuropa",36,false
2022,230,Winterthur,3,Seen,390,Sennhof,Afrika,übrige Kontinente,38,false
2022,230,Winterthur,3,Seen,390,Sennhof,Amerika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Asien,übrige Kontinente,28,false
2022,230,Winterthur,3,Seen,390,Sennhof,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Deutschland,"Nord-, Mittel- und Westeuropa",63,false
2022,230,Winterthur,3,Seen,390,Sennhof,Italien,Südeuropa,121,false
2022,230,Winterthur,3,Seen,390,Sennhof,Kosovo,Südosteuropa,40,false
2022,230,Winterthur,3,Seen,390,Sennhof,Mazedonien,Südosteuropa,124,false
2022,230,Winterthur,3,Seen,390,Sennhof,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,390,Sennhof,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,390,Sennhof,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Portugal,Südeuropa,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Schweiz,"Nord-, Mittel- und Westeuropa",1201,false
2022,230,Winterthur,3,Seen,390,Sennhof,Serbien,Südosteuropa,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Spanien,Südeuropa,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Türkei,Osteuropa,42,false
2022,230,Winterthur,3,Seen,390,Sennhof,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",24,false
2022,230,Winterthur,3,Seen,390,Sennhof,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,3,Seen,390,Sennhof,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Afrika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Amerika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Asien,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Deutschland,"Nord-, Mittel- und Westeuropa",27,false
2022,230,Winterthur,3,Seen,340,Sonnenberg,Italien,Südeuropa,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Schweiz,"Nord-, Mittel- und Westeuropa",874,false
2022,230,Winterthur,3,Seen,340,Sonnenberg,Serbien,Südosteuropa,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Spanien,Südeuropa,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Türkei,Osteuropa,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,3,Seen,340,Sonnenberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Afrika,übrige Kontinente,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Asien,übrige Kontinente,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Italien,Südeuropa,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Kosovo,Südosteuropa,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Mazedonien,Südosteuropa,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Portugal,Südeuropa,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Schweiz,"Nord-, Mittel- und Westeuropa",269,false
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Serbien,Südosteuropa,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,2,Oberwinterthur,280,Stadel,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Afrika,übrige Kontinente,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Amerika,übrige Kontinente,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Asien,übrige Kontinente,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Deutschland,"Nord-, Mittel- und Westeuropa",59,false
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Italien,Südeuropa,55,false
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Kosovo,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Mazedonien,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Portugal,Südeuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Schweiz,"Nord-, Mittel- und Westeuropa",904,false
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Serbien,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Spanien,Südeuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Türkei,Osteuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,680,Taggenberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Afrika,übrige Kontinente,109,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Amerika,übrige Kontinente,44,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Asien,übrige Kontinente,240,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Australien und Ozeanien,übrige Kontinente,,true
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Deutschland,"Nord-, Mittel- und Westeuropa",261,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Italien,Südeuropa,209,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Kosovo,Südosteuropa,91,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Mazedonien,Südosteuropa,109,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Österreich,"Nord-, Mittel- und Westeuropa",29,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Osteuropa und Russland,Osteuropa,47,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Portugal,Südeuropa,62,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Schweiz,"Nord-, Mittel- und Westeuropa",4925,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Serbien,Südosteuropa,84,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Spanien,Südeuropa,36,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Türkei,Osteuropa,72,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",93,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,übriges Südosteuropa,Südosteuropa,67,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,unbekannt,unbekannt,6,false
2022,230,Winterthur,2,Oberwinterthur,210,Talacker,Westeuropa,"Nord-, Mittel- und Westeuropa",50,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Afrika,übrige Kontinente,80,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Amerika,übrige Kontinente,41,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Asien,übrige Kontinente,102,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,1,Stadt,140,Tössfeld,Deutschland,"Nord-, Mittel- und Westeuropa",191,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Italien,Südeuropa,220,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Kosovo,Südosteuropa,23,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Mazedonien,Südosteuropa,70,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,1,Stadt,140,Tössfeld,Österreich,"Nord-, Mittel- und Westeuropa",25,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Osteuropa und Russland,Osteuropa,35,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Portugal,Südeuropa,25,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Schweiz,"Nord-, Mittel- und Westeuropa",3061,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Serbien,Südosteuropa,35,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Spanien,Südeuropa,30,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Türkei,Osteuropa,53,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",47,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,übriges Südosteuropa,Südosteuropa,41,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,unbekannt,unbekannt,1,false
2022,230,Winterthur,1,Stadt,140,Tössfeld,Westeuropa,"Nord-, Mittel- und Westeuropa",30,false
2022,230,Winterthur,3,Seen,320,Waldegg,Afrika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Amerika,übrige Kontinente,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Asien,übrige Kontinente,22,false
2022,230,Winterthur,3,Seen,320,Waldegg,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Deutschland,"Nord-, Mittel- und Westeuropa",27,false
2022,230,Winterthur,3,Seen,320,Waldegg,Italien,Südeuropa,33,false
2022,230,Winterthur,3,Seen,320,Waldegg,Kosovo,Südosteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Mazedonien,Südosteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,320,Waldegg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,320,Waldegg,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Portugal,Südeuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Schweiz,"Nord-, Mittel- und Westeuropa",1107,false
2022,230,Winterthur,3,Seen,320,Waldegg,Serbien,Südosteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Spanien,Südeuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Türkei,Osteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,320,Waldegg,übriges Südosteuropa,Südosteuropa,,true
2022,230,Winterthur,3,Seen,320,Waldegg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,310,Waser,Afrika,übrige Kontinente,56,false
2022,230,Winterthur,3,Seen,310,Waser,Amerika,übrige Kontinente,44,false
2022,230,Winterthur,3,Seen,310,Waser,Asien,übrige Kontinente,149,false
2022,230,Winterthur,3,Seen,310,Waser,Bosnien u. Herzegowina,Südosteuropa,23,false
2022,230,Winterthur,3,Seen,310,Waser,Deutschland,"Nord-, Mittel- und Westeuropa",176,false
2022,230,Winterthur,3,Seen,310,Waser,Italien,Südeuropa,312,false
2022,230,Winterthur,3,Seen,310,Waser,Kosovo,Südosteuropa,114,false
2022,230,Winterthur,3,Seen,310,Waser,Mazedonien,Südosteuropa,80,false
2022,230,Winterthur,3,Seen,310,Waser,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,3,Seen,310,Waser,Österreich,"Nord-, Mittel- und Westeuropa",25,false
2022,230,Winterthur,3,Seen,310,Waser,Osteuropa und Russland,Osteuropa,47,false
2022,230,Winterthur,3,Seen,310,Waser,Portugal,Südeuropa,51,false
2022,230,Winterthur,3,Seen,310,Waser,Schweiz,"Nord-, Mittel- und Westeuropa",4115,false
2022,230,Winterthur,3,Seen,310,Waser,Serbien,Südosteuropa,57,false
2022,230,Winterthur,3,Seen,310,Waser,Spanien,Südeuropa,33,false
2022,230,Winterthur,3,Seen,310,Waser,Türkei,Osteuropa,127,false
2022,230,Winterthur,3,Seen,310,Waser,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",64,false
2022,230,Winterthur,3,Seen,310,Waser,übriges Südosteuropa,Südosteuropa,36,false
2022,230,Winterthur,3,Seen,310,Waser,Westeuropa,"Nord-, Mittel- und Westeuropa",29,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Afrika,übrige Kontinente,67,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Amerika,übrige Kontinente,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Asien,übrige Kontinente,39,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Bosnien u. Herzegowina,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Deutschland,"Nord-, Mittel- und Westeuropa",32,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Italien,Südeuropa,46,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Kosovo,Südosteuropa,28,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Mazedonien,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Osteuropa und Russland,Osteuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Portugal,Südeuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Schweiz,"Nord-, Mittel- und Westeuropa",845,false
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Serbien,Südosteuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Spanien,Südeuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,Türkei,Osteuropa,,true
2022,230,Winterthur,6,Wülflingen,610,Weinberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
